occurrenceID,basisOfRecord,kingdom,family,genus,specificEpithet,scientificNameAuthorship,scientificName,taxonRank,taxonomicStatus,recordedBy,recordNumber,eventDate,institutionCode,decimalLatitude,decimalLongitude,locality
335,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,hildebrandtii,Baker,Aloe hildebrandtii Baker,species,accepted,"Reynolds, G.W.",8426,,K,10.80028,47.31917,"SOM-N:  On Erigavo - Mait road, at mile 17."
336,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,hildebrandtii,Baker,Aloe hildebrandtii Baker,species,accepted,"Thulin, M.",10914,11/2/2002,"K, UPS",9.98333,44.95,"SOM-N: Woqooyi Galbeed, Mts above Qotan"
337,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,jacksonii,Reynolds,Aloe jacksonii Reynolds,species,accepted,"Reynolds, G.W.",7629,,,5.85,42.1,ETH-BA: El Carre
338,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,jacksonii,Reynolds,Aloe jacksonii Reynolds,species,accepted,"Reynolds, G.W.",8005,,K (isotype),5.85,42.1,"ETH-Flowering stem from the type plant; Coll. THE Jackson at Ogaden, El Carre; Cult Kitale, Kenya"
339,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,jucunda,Reynolds,Aloe jucunda Reynolds,species,accepted,"Bally, P.R.O.",11719,20/9/1957,K,9.85,44.83333,"SOM-N1: Gaan Libah East, at Gerbakele"
340,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,jucunda,Reynolds,Aloe jucunda Reynolds,species,accepted,"Bally, P.R.O.",11741,,K,9.93528,45.07556,"SOM-N1: Mirsa Plateau, below Gaan Libah"
341,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,jucunda,Reynolds,Aloe jucunda Reynolds,species,accepted,"Carter, S.",858,10/2/1981,K,9.90083,44.9025,"SOM-N1: Gerbakele, 15 km S of Gaan Libah Forest Station."
342,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,jucunda,Reynolds,Aloe jucunda Reynolds,species,accepted,"Carter, S.",862,11/2/1981,K,9.9325,45.08,"SOM-N1: Mirsa Plateau, below NW facing escarpment"
343,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,jucunda,Reynolds,Aloe jucunda Reynolds,species,accepted,"Reynolds, G.W.",6223,24/5/1953,K (iso),9.85,44.83333,SOM-Coll P.R.O. Bally 7157on 2.V.1949 at Gaan Libah; cult in Jahnnaesburg; flowered for the second time on 24.V.1953. Thr type is in Nat. Herb. Pretoria and flowered 31.I.1953.
344,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,jucunda,Reynolds,Aloe jucunda Reynolds,species,accepted,"Reynolds, G.W.",8473,20/9/1957,K,9.93333,45.08333,SOM-N1: Gaan Libah - 12 miles NW of Ghor (= Gerbakele)
345,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,kahinii,T.A.McCoy & Lavranos,Aloe kahinii T.A.McCoy & Lavranos,species,accepted,"McCoy, T.",2992,,FT (holo),8.5,47.6,SOM-N: 17 km east of Las Anod
346,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,kefaensis,M.G.Gilbert & Sebsebe,Aloe kefaensis M.G.Gilbert & Sebsebe,species,accepted,"Bally, P.R.O.",12021,,K,8.1,37.46667,"ETH-KF: 40 km SW of Ghibe  River, 54 km SW of Abelti on A.A to Jimma Rd"
347,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,kefaensis,M.G.Gilbert & Sebsebe,Aloe kefaensis M.G.Gilbert & Sebsebe,species,accepted,"Bally, P.R.O.",12021,,K,8.1,37.46667,"ETH-KF: 40 km SW of Ghibe  River, 54 km SW of Abelti on A.A to Jimma Rd"
348,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,kefaensis,M.G.Gilbert & Sebsebe,Aloe kefaensis M.G.Gilbert & Sebsebe,species,accepted,"Friis, I.; et al.",421,25/11/1970,K,7.63333,37.2,ETH-KF: Near Nadda
349,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,kefaensis,M.G.Gilbert & Sebsebe,Aloe kefaensis M.G.Gilbert & Sebsebe,species,accepted,"Gilbert, M.G.",,,,7.55,36.95,"ETH-KF: Jimma, cult. At Agricultural College"
350,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,kefaensis,M.G.Gilbert & Sebsebe,Aloe kefaensis M.G.Gilbert & Sebsebe,species,accepted,"Reynolds, G.W.",8146,,K,8.1,37.46667,"ETH-KF: 40 km SW of Ghibe  River, 54 km SW of Abelti on A.A to Jimma Rd"
351,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,labworana,(Reynolds) S.Carter,Aloe labworana (Reynolds) S.Carter,species,accepted,Eggeling,3345,,,3.1,33.43333,"UGA-U1 : Paimol, chua"
352,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,labworana,(Reynolds) S.Carter,Aloe labworana (Reynolds) S.Carter,species,accepted,"Friis, I.; Vollesen, K.",553,30/11/1980,K,4.01667,32.75,"SUD: Imatong Mountains, Talanga"
353,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,labworana,(Reynolds) S.Carter,Aloe labworana (Reynolds) S.Carter,species,accepted,"Friis, I.; Vollesen, K.",553,30/11/1980,K,4.01667,32.75,"SUD: Imatong Mountains, Talanga"
354,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,labworana,(Reynolds) S.Carter,Aloe labworana (Reynolds) S.Carter,species,accepted,Kerfoot,4550,,EA,2.28333,34.65,UGA-U1 : Lodoketemit
355,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,labworana,(Reynolds) S.Carter,Aloe labworana (Reynolds) S.Carter,species,accepted,Reynolds,6274,,EA,2.78333,33.75,UGA-U1 : Loyoroit
356,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,labworana,(Reynolds) S.Carter,Aloe labworana (Reynolds) S.Carter,species,accepted,Reynolds,7980,,EA,2.66667,33.75,"UGA-U1 : Abim, 6 miles SW of Rwot, Labwor"
357,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,labworana,(Reynolds) S.Carter,Aloe labworana (Reynolds) S.Carter,species,accepted,Reynolds,8006,,EA,2.58333,33.78333,"UGA-U1 : Aremo, Labwor Hills"
358,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,labworana,(Reynolds) S.Carter,Aloe labworana (Reynolds) S.Carter,species,accepted,Synnott,1587,,EA,3.6,33.6,"UGA-U1 : Napore Hills, Kidepo N.P"
359,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,labworana,(Reynolds) S.Carter,Aloe labworana (Reynolds) S.Carter,species,accepted,Tweedie,1065,,,3.35,34.26667,"UGA-U1 : Loyoroit, Labwor"
360,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,labworana,(Reynolds) S.Carter,Aloe labworana (Reynolds) S.Carter,species,accepted,Tweedie,2528,,EA,2.71667,33.78333,UGA-U1 : Labwor Hills
361,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,Anonymous,19147,,K,-1.71667,35.23333,"Tanzania-T1:Mara, Serengeti,"
362,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Archbold, M.E.",1302,,K,-5.13333,38.76667,"Tanzania-T3:Tanga, Muheza,"
363,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Bally, P.R.O.",10626,,K,-3.68333,35.53333,"Tanzania-T2:Arusha, Mbulu,"
364,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Bally, P.R.O.",11423,,K,-2.51667,32.9,"Tanzania-T1:Mwanza, Mwanza,"
365,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Batty, M.",471,,K,-7.03333,37.56667,"Tanzania-T6:Morogoro, Morogoro,"
366,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Bax, R.D.",380,,K,-3.56667,33.41667,"Tanzania-T1:Shinyanga, Shinyanga,"
367,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Bigger, M.",2113,,K,-3.51667,37.71667,"Tanzania-T3:Kilimanjaro, Mwanga,"
368,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Brandham, P.E.",1880,,K,-4.26667,35.41667,"Tanzania-T2:Arusha, Babati,"
369,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Bruce, G.M.",163,,K,-7.16667,37.66667,"Tanzania-T6:Morogoro, Morogoro,"
370,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Bruce, G.M.",1113,,K,-7.16667,37.66667,"Tanzania-T6:Morogoro, Morogoro,"
371,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Burtt, B.D.",3746,,K,-3.66667,33.43333,"Tanzania-T1:Shinyanga, Shinyanga,"
372,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Burtt, B.D.",5174,,K,-6.83333,37.66667,"Tanzania-T6:Morogoro, Morogoro,"
373,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Burtt, B.D.",5193,,K,-3.66667,33.43333,"Tanzania-T1:Shinyanga, Shinyanga,"
374,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Burtt, B.D.",5206,,K,-3.66667,33.43333,"Tanzania-T1:Shinyanga, Shinyanga,"
375,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Burtt, B.D.",5207,,K,-3.66667,33.43333,"Tanzania-T1:Shinyanga, Shinyanga,"
376,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Burtt, D.",6553,,K,-5.1,38.61667,"Tanzania-T3:Tanga, Muheza, Amani"
377,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Dale, I.R.",3316,,K,-1.28333,36.81667,"Kenya-K4:Nairobi Area, Nairobi,"
378,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Drummond, R.B.",2093,,K,-5.25,38.83333,"Tanzania-T3:Tanga, Muheza, West Usambaras"
379,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Gillett, J.B.",14367,19/11/1952,K,4.08333,38.33333,"ETH-SD:  Mega, S. Ethiopia"
380,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Gillett, J.B.",16268,,"EA, K",-0.26666,37,"Kenya-K4:Central, Nyeri,"
381,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Gillett, J.B.",16269,,"EA, K",-0.26666,37,"Kenya-K4:Central, Nyeri,"
382,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,Glover,1253,,"EA, K",-0.91666,35.9,"Kenya-K6:Rift Valley, Narok,"
383,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,Glover,1695,,K,-0.93333,35.68333,"Kenya-K6:Rift Valley, Narok,"
384,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,Greenway,6448,,"EA, K",-5.03333,38.33333,"Tanzania-T3:Tanga, Korogwe,"
385,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,Greenway,10782,,K,-3,35.03333,"Tanzania-T2:Shinyanga, Bariadi,"
386,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Greenway, P.J.",4080,,"EA, K",-4.95,38.3,"Tanzania-T3:Tanga, Korogwe,"
387,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Greenway, P.J.",6429,,"EA, K",-4.95,38.3,"Tanzania-T3:Tanga, Korogwe,"
388,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Harris, B.J.",4687,,"DSM, K, K",-6.75,39.25,"Tanzania-T6:Dar-Es-Salaam, Dar-Es-Salaam,"
389,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Lind, E.M.",2924,,K,-0.63333,36.35,"Kenya-K3:Central, Nyandarua, North Kinangop"
390,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Lucas, G.L.l.",273,,"K, FT",-0.73333,36.51667,"Kenya-K3:Central, Nyandarua, on Escarpment between Naivasha and Nairobi Rd. and Kinangop on roadside."
391,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Napier, E.R.",1870,,K,-1.28333,36.81667,"Kenya-K4:Nairobi Area, Nairobi,"
392,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Napier, E.R.",2187,,K,-0.16666,37.01667,"Kenya-K4:Central, Nyeri,"
393,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Napier, E.R.",2318,,K,-1.28333,36.81667,"Kenya-K4:Nairobi Area, Nairobi,"
394,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Napier, E.R.",2319,,K,-1.28333,36.81667,"Kenya-K4:Nairobi Area, Nairobi,"
395,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Napier, E.R.",6357,,K,-1.28333,36.81667,"Kenya-K4:Nairobi Area, Nairobi,"
396,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Perdue, R.E.",8198,,"EA, K",-1.15,36.96667,"Kenya-K4:Central, Kiambu,"
397,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Polhill, E.",88,,K,-0.71666,36.43333,"Kenya-K3:Rift Valley, Nakuru,"
398,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,Reynolds,6369,,"EA, K",-3.15,37.63333,"Tanzania-T2:Kilimanjaro, Rombo,"
399,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Reynolds, G.W.",6368,,"K, PRE",-3.38333,37.55,"Tanzania-T2:Kilimanjaro, Moshi,"
400,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Reynolds, G.W.",6551,,"K, PRE",-0.5,36.31667,"Kenya-K3:Rift Valley, Nakuru,"
401,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Reynolds, G.W.",6574,,"K, PRE",0.03333,37.06667,"Kenya-K4:Rift Valley, Laikipia,"
402,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Reynolds, G.W.",6576,,K,0.09944,37.06667,"Kenya-K4:Rift Valley, Laikipia,"
403,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Reynolds, G.W.",7058,17/9/1953,K,5.33333,38.76667,ETH-SD: 32 miles N of Yavello on rd to Agere Maryam
404,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Richards, M.",20335,,K,-2.43333,34.83333,"Tanzania-T1:Shinyanga, Bariadi, Serengeti"
405,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Richards, M.",25657,,K,-3,35.03333,"Tanzania-T2:Shinyanga, Bariadi, Serengeti Nat. Park"
406,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Richards, M.",29171,,"EA, K",-4.5,35.76667,"Tanzania-T2:Dodoma, Kondoa,"
407,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Robertson, S.A.",1614,,"EA, K",-0.45,36.41667,"Kenya-K3:Rift Valley, Nakuru,"
408,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Robertson, S.A.",1616,,K,0.05,37.15,"Kenya-K4:Eastern, Meru,"
409,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Schlieben, H.J.",6225,,K,-10.03333,39.46667,"Tanzania-T6:Lindi, Lindi, Lutamba-See"
410,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Sebsebe, D.",2372,//,ETH,0.76666,36.35,"Kenya: Rift Valley Province, 7 km from Navaisha towards Nairobi"
411,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,Sefton,,,K,-0.15,37.31667,"Kenya-K4:Eastern, Meru,"
412,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Semsei, S.K.",3568,,"EA, K",-5.15,38.58333,"Tanzania-T3:Tanga, Korogwe,"
413,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lateritia,Engl.,Aloe lateritia Engl.,species,accepted,"Tanner, R.E.S.",4047,,K,-1.46667,33.66667,"Tanzania-T1:L. Victoria, L. Victoria,"
414,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lindenii,Lavranos,Aloe lindenii Lavranos,species,accepted,"Lavranos, J.J.",9126,,Cactus and Succulent Soc. J. 69: 149 (1997),8.48333,47.37722,"SOM: 1 km NE of Las Anod, Nugaal Region"
415,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lindenii,Lavranos,Aloe lindenii Lavranos,species,accepted,"Lavranos, J.J.; Carter; et al.",23377,,UPS (iso),8,49.81667,SOM-N: Nugaal: 4 km NW of Eil
416,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lindenii,Lavranos,Aloe lindenii Lavranos,species,accepted,"Lavranos, J.J.; Carter; et al.",23425,,Cactus and Succulent Soc. J. 69: 149 (1997),8.72028,49.33333,SOM: S. of Dan Goraayo.
417,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lindenii,Lavranos,Aloe lindenii Lavranos,species,accepted,"Lavranos, J.J.; Horwood",10140,,Cactus and Succulent Soc. J. 69: 149 (1997),8.38333,47.31306,SOM: 10 km S of Las Anod.
418,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,lindenii,Lavranos,Aloe lindenii Lavranos,species,accepted,"Lavranos, J.J.; Horwood",,,Cactus and Succulent Soc. J. 69: 149 (1997),7.96667,49.805,"SOM: west of Bedhei (Nugaal), near the coast."
419,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macleayi,Reynolds,Aloe macleayi Reynolds,species,accepted,"Friis, I.; Vollesen, K.",1289,22/3/1982,K,3.95,32.9,"SUD: Imatong Mts, ridge leading to summit of Mt Kinyeti"
420,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macleayi,Reynolds,Aloe macleayi Reynolds,species,accepted,imatong 1,,,loc a,4.2,32.71667,
421,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macleayi,Reynolds,Aloe macleayi Reynolds,species,accepted,imatong 2,,,loc b,3.96667,33.03333,
422,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macleayi,Reynolds,Aloe macleayi Reynolds,species,accepted,imatong 3,,,loc c,3.85,33,
423,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macleayi,Reynolds,Aloe macleayi Reynolds,species,accepted,imatong 4,,,loc d,3.88333,32.75,
424,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macleayi,Reynolds,Aloe macleayi Reynolds,species,accepted,imatong 5,,,loc e,4.08333,32.5,
425,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macleayi,Reynolds,Aloe macleayi Reynolds,species,accepted,imatong 6,,,loc f,4.08333,32.93333,
426,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macleayi,Reynolds,Aloe macleayi Reynolds,species,accepted,"Reynolds, G.W.",6773,28/2/1955,"K (iso) coll by KNG MacLeay cult in JBG; PRE, EA",4.03833,32.84528,"SUD: Imatong Mts,  near Gilo"
427,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Amnjorn, I.",147,1/12/1946,UPS,9.38333,38.73333,"ETH-SU: Addis Ababa, Yeka"
428,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Ash, J.",1813,,K,13.51667,39.46667,ETH-TU: 53 km N of Makale.
429,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Burger, W.",3615,,"ETH, K,",9.13333,40.58333,ETH-HA: W of Miesso and S of Assabat Mtn
430,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"de Wilde, W.J.J.O.",10028,15/2/1966,K,7.86667,39.08333,"ETH-AR: 15 km W of Asela, about 180 km S of Addis Abeba"
431,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Ensermu, K. et al.",2520,,ETH,7.21667,38.61667,ETH-SU: ca. 15 km N of Shashemene
432,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Ermias, D. in Sebsebe, D.",2215,,ETH,15.45,39.05,"ERI-EE: Ghinda, 42 km from Asmera to Massawa road"
433,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Gilbert, M.G.",2,/11/1972,K,7.86667,38.7,ETH-SU: near Adamitulu
434,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Gilbert, M.G.",1150,//,ETH,7.55,39.25,AR: about ½ way from Bokoji to Adaba
435,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Gilbert, M.G.; et al.",9304,//,ETH,7.23333,38.66667,"ETH-SU: D'ed'eba River, c. 17 km N of Shashemene (km 233 from A.A.)"
436,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Gilbert, M.G.; et al.",9304,//,ETH,7.23333,38.66667,"ETH-SU: D'ed'eba River, c. 17 km N of Shashemene ( km 233 from A.A.)"
437,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Gilbert, M.G.; Phillips, S.",8862,,"ETH, K",6.23333,37.73333,"ETH-GG: 72 km S of Soddu on road to Arba Minch, 50 km from Arba Minch"
438,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Gillett, J.B.",5418,7/3/1933,K,9.41667,41.66667,ETH-HA: Yuka
439,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Gillett, J.B.",5418,7/3/1933,K,9.41667,41.66667,ETH-HA: Yuka
440,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Godding, H.C.",39,,K,9.8,43.11667,SOM:
441,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Meyer, F.G.",7446,,K,8.86667,38.78333,ETH-SU: 17 km S of Addis Abeba on steep slopes on south side of Akaki River
442,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Mooney, H.F.",5299,26/12/1953,K,7.2,38.6,"ETH-AR: 12 miles S. of Sella di Carra, Arussi"
443,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Mooney, H.F.",9597,//,ETH,13.5,39.58333,ETH-TU: 11 km N of Quiha
444,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Reynolds, G.W.",8126,29/4/1956,K,10.3,39.98333,"ETH-SU: 133 km S of Dessie, near Sambete (Senbette) village"
445,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Schweinfurth, G.",,//,"K, FT",15.83333,38.78333,ERI-EW: Amba Gheleb
446,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Schweinfurth, G.; Riva, D.",1488,5/4/1892,K,15.25,39.16667,"ERI-EE: Mont Alam Kale, au nord ouest (NW) d'Aïderso"
447,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Schweinfurth, G.; Riva, D.",1488,5/4/1892,K,15.25,39.16667,"ERI-EE: Mont Alam Kale, au nord ouest (NW) d'Aïderso"
448,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Schweinfurth, G.; Riva, D.",1757,5/4/1892,"K, FT",15.25,39.16667,"ERI-EE: Mont Alem Kale, au nord ouest d'Aïderso"
449,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Sebsebe, D.",2426,//,ETH,7.01667,40.35,ETH-BA: Robe towards Ginir
450,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,macrocarpa,Tod.,Aloe macrocarpa Tod.,species,accepted,"Sebsebe, D.",2558,//,ETH,3.73333,38.83333,ETH-SD: 75 km from Mega towards Moyale
